ID,Name,G,GS,W,L,SVO,SV,SV%,BS,BS%,SD,MD,IP,BF,AB,HA,1B,2B,3B,HR,TB,R,ER,BB,IBB,K,HP,ERA,AVG,OBP,SLG,OPS,WHIP,BRA/9,K/9,BB/9,HR/9,K/BB,K%,BB%,K%-BB%,SH,SF,WP,BK,CI,DP,RA,GF,IR,IRS,IRS%,GF%,QS,QS%,CG,CG%,SHO,PPG,RS,RSG,PI,GB,FB,GO%,SB,CS,FIP-,WAR
133119,Gonzalo Villarreal,50,1,3,3,3,1,.500,1,.333,6,11,100.0,413,370,98,67,21,1,9,148,49,47,33,0,50,5,4.23,.265,.330,.400,.730,1.31,12.2,4.5,3.0,0.8,1.5,12.1,8.0,4.1,1,4,3,0,0,20,49,14,30,11,36.7,.286,1,1.000,0,.000,0,30,3,3.0,1500,125,100,0.56,2,4,96,0.6
132187,Raúl Villarreal,63,0,2,8,50,44,.880,6,.120,34,9,62.2,277,240,59,40,11,0,8,94,28,26,32,2,78,1,3.73,.246,.335,.392,.726,1.45,13.2,11.2,4.6,1.1,2.4,28.2,11.6,16.6,2,2,1,0,0,6,63,58,7,3,42.9,.921,0,.000,0,.000,0,17,0,0.0,1102,44,58,0.43,4,0,79,1.4
132471,Sancho Vásquez,35,31,12,9,0,0,.000,0,.000,1,3,199.0,860,777,214,154,40,7,13,307,93,91,63,3,135,9,4.12,.275,.335,.395,.730,1.39,12.9,6.1,2.8,0.6,2.1,15.7,7.3,8.4,5,6,12,1,0,20,4,1,2,1,50.0,.250,17,.548,2,.065,1,89,125,4.0,3134,214,220,0.49,15,7,82,4.5
130456,Jorge Vázquez,43,21,7,11,12,11,.917,1,.083,9,4,136.2,601,539,158,114,23,2,19,242,88,82,54,0,73,2,5.40,.293,.356,.449,.805,1.55,14.1,4.8,3.6,1.3,1.4,12.1,9.0,3.2,0,6,3,1,0,21,22,19,3,1,33.3,.864,5,.238,0,.000,0,50,71,3.4,2185,152,157,0.49,7,3,111,0.7
126024,Pedro Vázquez,34,6,1,2,0,0,.000,0,.000,5,2,47.2,207,175,42,23,8,0,11,83,21,18,28,0,57,1,3.40,.240,.345,.474,.819,1.47,13.4,10.8,5.3,2.1,2.0,27.5,13.5,14.0,1,2,1,0,0,6,28,10,15,6,40.0,.357,0,.000,0,.000,0,25,6,1.0,851,38,40,0.49,4,0,125,-0.3
130074,Vicente Vélez,52,0,3,2,2,0,.000,2,1.000,15,8,67.1,304,241,53,33,11,2,7,89,45,44,57,4,54,4,5.88,.220,.375,.369,.744,1.63,15.2,7.2,7.6,0.9,0.9,17.8,18.8,-1.0,0,2,4,0,0,9,52,13,62,17,27.4,.250,0,.000,0,.000,0,22,0,0.0,1192,68,66,0.51,7,3,120,-0.5
126009,Skip Wates,27,27,13,8,0,0,.000,0,.000,0,0,158.0,652,601,147,101,26,2,18,231,56,53,44,1,115,2,3.02,.245,.296,.384,.680,1.21,11.0,6.6,2.5,1.0,2.6,17.6,6.7,10.9,0,5,1,0,0,9,0,0,0,0,0.0,.000,14,.519,2,.074,1,86,112,4.1,2340,168,173,0.49,16,6,90,2.9
120450,Dennis White,32,32,10,12,0,0,.000,0,.000,0,0,176.2,781,668,166,109,32,0,25,273,98,88,99,0,150,7,4.48,.249,.348,.409,.757,1.50,13.9,7.6,5.0,1.3,1.5,19.2,12.7,6.5,0,7,4,1,0,19,0,0,0,0,0.0,.000,17,.531,0,.000,0,92,97,3.0,2965,183,169,0.52,20,5,103,2.0
120803,Jeff Wilkins,30,8,2,3,2,1,1.000,0,.000,3,2,92.0,378,337,76,51,17,0,8,117,34,34,36,1,73,4,3.33,.226,.307,.347,.654,1.22,11.3,7.1,3.5,0.8,2.0,19.3,9.5,9.8,0,1,2,0,0,8,22,7,18,2,11.1,.318,0,.000,0,.000,0,47,17,2.1,1437,94,93,0.50,9,3,81,1.7
130660,Rob Williamson,56,0,3,7,29,23,.793,6,.207,26,11,67.2,287,259,67,44,10,1,12,115,38,37,23,2,51,2,4.92,.259,.322,.444,.766,1.33,12.2,6.8,3.1,1.6,2.2,17.8,8.0,9.8,1,2,3,0,0,8,56,34,28,5,17.9,.607,0,.000,0,.000,0,18,0,0.0,1043,80,62,0.56,7,2,107,-0.0
134322,Brendon Wilson,34,34,17,8,0,0,.000,0,.000,0,0,214.1,862,797,182,130,29,0,23,280,80,72,53,0,128,4,3.02,.228,.278,.351,.629,1.10,10.0,5.4,2.2,1.0,2.4,14.8,6.1,8.7,1,6,5,0,1,28,0,0,0,0,0.0,.000,22,.647,1,.029,1,92,111,3.3,3141,247,231,0.52,13,6,90,3.9
134366,Vic Wilson,67,0,8,4,7,4,.571,3,.429,21,10,77.1,325,297,73,48,18,2,5,110,32,25,21,2,65,2,2.91,.246,.296,.370,.667,1.22,11.2,7.6,2.4,0.6,3.1,20.0,6.5,13.5,1,4,4,1,0,6,67,32,35,9,25.7,.478,0,.000,0,.000,0,18,0,0.0,1233,79,81,0.49,1,1,63,2.0
134064,Brennan Winder,28,28,5,14,0,0,.000,0,.000,0,0,138.2,589,504,117,76,19,3,19,199,76,73,67,0,92,7,4.74,.232,.325,.395,.720,1.33,12.4,6.0,4.3,1.2,1.4,15.6,11.4,4.2,1,10,4,0,0,16,0,0,0,0,0.0,.000,5,.179,0,.000,0,77,45,1.6,2180,143,159,0.47,11,2,113,0.9
125889,Andy Wolfe,28,25,11,4,0,0,.000,0,.000,0,1,169.0,696,618,139,93,29,3,14,216,65,62,61,0,151,14,3.30,.225,.308,.350,.657,1.18,11.4,8.0,3.2,0.7,2.5,21.7,8.8,12.9,1,2,8,0,0,18,3,1,4,4,100.0,.333,17,.680,1,.040,1,92,91,3.6,2593,173,156,0.53,13,7,84,3.6
124452,Tim Wood,61,0,0,2,4,2,.500,2,.500,15,14,99.0,412,371,89,55,23,1,10,144,42,40,35,4,65,1,3.64,.240,.304,.388,.692,1.25,11.4,5.9,3.2,0.9,1.9,15.8,8.5,7.3,1,4,6,0,0,5,61,21,51,21,41.2,.344,0,.000,0,.000,0,24,0,0.0,1482,113,104,0.52,6,4,89,0.9
129953,Mike Woodruff,81,0,1,3,3,0,.000,3,1.000,18,18,104.1,471,411,103,55,22,2,24,201,68,65,52,7,88,5,5.61,.251,.340,.489,.829,1.49,13.8,7.6,4.5,2.1,1.7,18.7,11.0,7.6,0,3,2,1,0,5,81,22,43,20,46.5,.272,0,.000,0,.000,0,21,0,0.0,1751,94,124,0.43,13,0,128,-1.2
136721,Shosuke Yamamoto,51,5,6,4,14,10,.714,4,.286,21,6,75.2,324,282,71,57,10,0,4,93,35,33,34,1,45,1,3.93,.252,.328,.330,.658,1.39,12.6,5.4,4.0,0.5,1.3,13.9,10.5,3.4,1,6,3,0,0,10,46,22,31,9,29.0,.478,1,.200,0,.000,0,23,15,3.0,1179,88,82,0.52,2,1,85,1.2
130702,Yugoro Yasuda,39,0,2,1,0,0,.000,0,.000,5,3,61.0,268,244,63,35,12,0,16,123,44,42,20,0,53,3,6.20,.258,.321,.504,.825,1.36,12.7,7.8,3.0,2.4,2.6,19.8,7.5,12.3,0,1,2,2,0,3,39,13,27,7,25.9,.333,0,.000,0,.000,0,27,0,0.0,1067,58,67,0.46,1,1,132,-0.8
133522,Kuniaki Yoshida,49,0,6,7,24,17,.708,7,.292,21,10,62.0,264,239,59,35,11,1,12,108,32,32,19,5,44,1,4.65,.247,.303,.452,.755,1.26,11.5,6.4,2.8,1.7,2.3,16.7,7.2,9.5,3,2,3,0,0,2,49,40,23,5,21.7,.816,0,.000,0,.000,0,19,0,0.0,942,56,81,0.41,5,2,108,-0.1
118007,John Young,28,19,8,9,0,0,.000,0,.000,0,2,131.0,571,519,138,89,27,2,20,229,69,64,44,10,107,3,4.40,.266,.325,.441,.766,1.39,12.7,7.4,3.0,1.4,2.4,18.7,7.7,11.0,2,3,5,1,0,11,9,2,8,1,12.5,.222,9,.474,1,.053,0,74,38,2.0,2076,142,128,0.53,23,4,94,2.0
125550,Keith Zablan,24,0,0,1,3,1,.500,1,.333,0,4,40.1,186,168,50,26,15,1,8,91,29,25,17,2,37,0,5.58,.298,.360,.542,.902,1.66,15.0,8.3,3.8,1.8,2.2,19.9,9.1,10.8,0,1,0,1,0,3,24,11,21,7,33.3,.458,0,.000,0,.000,0,28,0,0.0,695,32,47,0.41,5,1,110,-0.1
120080,Pablo Ávila,58,1,5,4,3,0,.000,3,1.000,10,9,102.0,429,371,79,48,9,0,22,154,59,56,55,0,86,0,4.94,.213,.314,.415,.729,1.31,11.8,7.6,4.9,1.9,1.6,20.0,12.8,7.2,1,1,4,0,1,8,57,14,32,3,9.4,.246,0,.000,0,.000,0,27,1,1.0,1610,87,118,0.42,6,0,128,-1.1
