ID,RL,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,STU,MOV,CON,PBABIP,HRR,STU P,MOV P,CON P,PBABIP P,HRR P,VELO,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,ERA,BABIP,WHIP,K/9,BB/9,HR/9,K/BB,K%-BB%,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,ERA+,FIP,FIP-,WAR
27333,SP,LANDON VAZ,LANDON,VAZ,,KCM,MLB,37,19,40,40,L,L,Normal,45,50,50,50,50,45,50,50,50,50,93-95,15,14,3,3,60.1,271,242,68,43,14,2,9,40,40,22,0,48,5,5.97,.317,1.49,7.2,3.3,1.3,2.2,9.6,1,1,2,1,0,2,0,0,1032,57,70,14,0,73,5.04,115,0.3
10617,SP,THOMAS VERA,THOMAS,VERA,,CWS,MLB,29,14,45,45,H,N,Sparkplug,50,55,50,55,55,55,55,50,55,55,93-95,20,20,4,7,121.2,524,466,116,68,28,2,18,64,62,53,0,116,3,4.59,.293,1.39,8.6,3.9,1.3,2.2,12.0,0,2,14,0,0,16,0,0,2009,116,114,11,3,94,4.74,110,1.0
25176,SP,JOHN MICHAEL VIEUX,JOHN MICHAEL,VIEUX,,HOU,MLB,31,12,49,49,N,L,Normal,40,55,60,55,60,40,55,60,55,60,93-95,18,11,6,0,73.2,306,275,64,39,19,2,4,25,25,22,0,53,6,3.05,.271,1.17,6.5,2.7,0.5,2.4,10.1,0,3,1,0,0,8,4,0,1097,78,79,9,2,145,3.75,84,1.5
34953,SP,AMADEO VILLA,AMADEO,VILLA,,TEX,MLB,22,3,59,59,L,L,Unmotivated,55,55,45,55,60,60,55,45,55,60,94-96,5,5,0,3,21.1,111,95,34,25,7,2,0,24,22,12,2,14,1,9.28,.405,2.16,5.9,5.1,0.0,1.2,1.8,0,3,1,0,0,0,0,0,391,22,27,7,1,45,3.58,85,0.5
13128,SP,LOGAN VOISINE,LOGAN,VOISINE,,BOS,MLB,33,18,40,40,H,N,Normal,55,50,45,55,45,55,50,45,55,45,94-96,14,14,6,4,69.0,302,276,80,52,15,2,11,37,36,20,0,51,4,4.70,.319,1.45,6.7,2.6,1.4,2.5,10.3,0,2,2,0,0,7,0,0,1087,61,83,2,2,92,4.98,115,0.4
11100,SP,MARCUS VONHOF,MARCUS,VONHOF,,WAS,MLB,24,9,37,38,H,N,Captain,55,50,45,55,45,55,50,45,55,45,98-100,41,5,4,3,88.0,364,329,70,42,16,4,8,33,31,32,0,91,2,3.17,.268,1.16,9.3,3.3,0.8,2.8,16.2,0,1,4,0,0,3,25,8,1336,57,108,7,2,143,3.62,79,1.5
37611,SP,WILEY VOSS,WILEY,VOSS,,KCR,MLB,22,3,46,61,H,N,Normal,45,55,50,55,55,55,60,55,55,60,91-93,20,20,0,4,90.1,365,343,79,54,14,2,9,40,37,20,0,77,0,3.69,.272,1.10,7.7,2.0,0.9,3.9,15.6,2,0,0,0,0,7,0,0,1381,81,102,10,2,117,3.60,83,2.0
9773,SP,ARNIE VÁSQUEZ,ARNIE,VÁSQUEZ,,ATL,MLB,24,8,51,80,N,N,Normal,45,55,55,55,55,70,55,80,55,60,96-98,20,20,9,4,120.1,514,468,126,74,33,4,15,60,59,35,0,96,6,4.41,.307,1.34,7.2,2.6,1.1,2.7,11.9,0,5,5,2,0,7,0,0,1890,103,147,14,4,97,4.39,102,1.4
13738,SP,PAYTON WALD,PAYTON,WALD,,FLA,MLB,33,17,38,38,H,L,Normal,50,50,50,50,45,50,50,50,50,45,94-96,12,12,4,7,61.1,288,259,89,59,18,1,11,51,50,20,0,47,5,7.34,.384,1.78,6.9,2.9,1.6,2.4,9.4,2,2,3,3,0,6,0,0,1069,46,79,15,3,58,5.37,126,0.0
9197,SP,TOMMIE WALDIE,TOMMIE,WALDIE,,NYY,MLB,25,9,41,41,H,N,Normal,45,50,45,50,55,50,50,45,50,55,96-98,19,19,10,5,106.1,444,398,93,58,24,1,10,55,49,40,0,92,1,4.15,.276,1.25,7.8,3.4,0.8,2.3,11.7,0,5,5,2,0,8,0,0,1707,116,98,12,3,105,3.99,91,1.9
31334,SP,MYRON WALL,MYRON,WALL,,CLE,MLB,23,3,69,80,H,H,Sparkplug,55,55,55,55,60,60,60,70,55,60,92-94,19,19,8,4,102.0,438,394,98,63,24,0,11,49,41,38,0,98,4,3.62,.303,1.33,8.6,3.4,1.0,2.6,13.7,0,2,2,0,0,9,0,0,1634,90,104,7,1,116,4.06,96,1.5
15701,SP,SKYLER WATT,SKYLER,WATT,,TOR,MLB,25,9,40,41,H,N,Sparkplug,50,50,50,50,45,50,50,50,50,45,96-98,22,20,1,10,111.1,493,426,110,67,26,4,13,71,68,54,5,110,5,5.50,.313,1.47,8.9,4.4,1.1,2.0,11.4,1,7,6,1,0,8,3,0,1879,102,105,4,7,79,4.34,99,1.5
22251,SP,CAIDEN WEIMAR,CAIDEN,WEIMAR,,ARI,MLB,30,11,45,45,N,N,Normal,40,55,60,50,55,40,55,60,50,55,93-95,16,16,4,5,83.1,355,322,92,56,19,6,11,53,51,24,0,58,4,5.51,.315,1.39,6.3,2.6,1.2,2.4,9.6,1,4,3,1,0,13,0,0,1368,79,94,8,2,80,4.68,106,0.8
15929,SP,TAYE WILHITE,TAYE,WILHITE,,ARI,MLB,27,11,40,42,N,N,Humble,50,50,50,50,45,50,50,50,50,50,94-96,19,19,9,6,102.1,435,392,93,53,26,1,13,55,46,36,0,99,4,4.05,.284,1.26,8.7,3.2,1.1,2.8,14.5,1,2,2,0,0,7,0,0,1629,89,107,9,3,109,4.23,96,1.6
21761,SP,JARED WISEMAN,JARED,WISEMAN,,CHC,MLB,33,15,47,47,L,L,Outspoken,45,55,65,55,55,45,55,65,55,55,95-97,15,15,5,3,83.1,350,322,86,48,24,2,12,46,44,20,0,65,4,4.75,.300,1.27,7.0,2.2,1.3,3.2,12.9,2,2,1,0,0,5,0,0,1209,88,85,7,6,92,4.52,103,1.0
13554,SP,NEIL YOUSE,NEIL,YOUSE,,CLE,MLB,35,19,62,62,N,L,Outspoken,60,55,50,60,50,60,55,50,60,50,94-96,20,20,3,8,111.1,466,419,105,65,21,2,17,70,68,38,0,113,2,5.50,.300,1.28,9.1,3.1,1.4,3.0,16.1,3,4,1,2,0,12,0,0,1732,112,94,12,3,76,4.38,104,1.2
15597,SP,DONOVAN ZACCONE,DONOVAN,ZACCONE,,MIL,MLB,33,17,50,50,N,L,Normal,45,55,55,55,55,45,55,55,55,55,94-96,18,18,8,4,98.0,400,356,79,57,16,3,3,43,40,30,0,75,9,3.67,.270,1.11,6.9,2.8,0.3,2.5,11.2,1,4,3,0,0,12,0,0,1467,100,103,18,2,117,3.41,78,2.4
40985,SP,PHATHUTSHEDZO ZONDO,PHATHUTSHEDZO,ZONDO,,SF,MLB,23,2,45,48,N,N,Unknown,45,55,50,50,55,55,55,50,50,55,96-98,10,10,5,3,49.0,199,189,49,33,11,1,4,19,19,9,0,42,0,3.49,.312,1.18,7.7,1.7,0.7,4.7,16.6,0,1,4,0,0,5,0,0,733,46,50,5,2,121,3.24,76,1.3
40024,SP,VENANCIO ÁLVAREZ,VENANCIO,ÁLVAREZ,,BOS,MLB,21,4,61,61,H,H,Sparkplug,55,55,55,55,55,60,55,55,55,55,96-98,19,19,7,5,122.0,490,452,108,76,21,1,10,38,37,29,0,137,0,2.73,.315,1.12,10.1,2.1,0.7,4.7,22.0,3,6,1,2,0,10,0,0,1901,99,114,9,4,158,2.88,66,3.9
