ID,POS,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,AD,WE,INT,CON,BABIP,GAP,POW,EYE,K's,HT P,CON P,GAP P,POW P,EYE P,K P,DEF,SS,DEF Pot,SPE,RUN,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR,ZR,EFF
37083,CF,S. RIVERA,,SLN,MLB,31,9,3.5 Stars,3.5 Stars,N,H,H,6,9,5,7,8,3,9,6,5,7,8,3,8,-,8,5,4,157,146,634,541,123,79,25,3,16,59,80,77,12.1,2,12,0,4,0,177,27.9,6,.227,.334,.373,97,.304,97,3.0,4.04,1,1,-1.9,2.6,0.5,12.6,1.048
41024,RF,Á. RIVERA,,TOR,MLB,25,9,2.5 Stars,2.5 Stars,L,L,L,3,3,5,10,6,3,4,4,5,10,7,4,4,-,4,4,5,59,58,252,224,55,29,4,0,22,52,37,24,9.5,2,1,0,3,0,80,31.7,2,.246,.317,.558,127,.264,126,0.8,3.98,1,1,8.0,-1.0,-1.8,0.0,.000
28981,SP,J. ROBISON,,TBA,MLB,25,6,2.5 Stars,3.0 Stars,N,N,N,7,6,5,5,4,6,6,7,5,5,4,6,6,-,6,4,6,37,16,73,71,18,11,4,1,2,7,6,2,2.7,0,0,0,0,0,15,20.5,2,.254,.274,.423,90,.296,86,-0.0,3.32,1,0,-1.2,0.5,0.5,-1.9,.910
27242,C,D. RODRÍGUEZ,,DET,MLB,24,8,1.5 Stars,1.5 Stars,N,N,H,5,4,4,5,3,6,4,5,4,5,4,7,6,-,7,1,1,31,25,104,101,23,16,5,0,2,11,11,1,1.0,0,1,0,1,0,20,19.2,2,.228,.240,.337,51,.263,48,-0.1,3.21,0,0,-6.6,0.0,0.0,1.1,.508
30125,LF,G. RODRÍGUEZ,,NYA,MLB,31,15,3.0 Stars,3.0 Stars,H,N,H,7,7,7,6,5,6,7,7,7,6,5,6,6,-,6,8,10,158,157,693,641,189,125,34,4,26,110,104,43,6.2,4,4,0,5,0,121,17.5,10,.295,.341,.482,121,.327,119,2.7,3.53,35,6,16.5,-0.2,3.2,-2.4,.971
36840,C,R. RODRÍGUEZ,,SDN,AAA,24,6,2.0 Stars,2.0 Stars,N,N,L,5,5,4,5,5,5,5,5,4,5,5,5,2,-,3,1,3,5,2,11,11,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,2,18.2,0,.091,.091,.091,-49,.111,-61,-0.2,3.82,0,0,-2.2,0.0,0.0,0.4,.000
40761,LF,R. RODRÍGUEZ,,-,-,36,20,2.5 Stars,2.5 Stars,H,H,N,5,4,6,7,6,5,4,5,6,7,6,5,3,-,3,2,2,137,126,545,473,108,66,23,2,17,72,66,60,11.0,0,5,0,7,0,102,18.7,12,.228,.317,.393,90,.252,93,-0.6,3.69,0,1,-4.6,-3.1,-5.1,-4.6,.919
33449,CF,J. RYAN,,OAK,MLB,27,9,2.0 Stars,2.0 Stars,L,L,N,4,5,8,5,6,4,5,5,8,6,7,4,6,-,6,8,8,4,1,6,6,2,2,0,0,0,1,0,0,0.0,0,0,0,0,0,1,16.7,0,.333,.333,.333,86,.400,84,-0.0,3.17,0,0,-0.1,0.0,0.0,-0.3,.973
27249,1B,A. RÚBIO,,CHA,MLB,26,8,2.5 Stars,4.0 Stars,L,H,L,4,5,6,8,6,4,5,5,7,9,8,5,7,-,7,4,4,160,160,671,607,144,85,26,1,32,91,76,53,7.9,4,8,0,3,0,170,25.3,12,.237,.306,.442,100,.275,98,0.3,3.76,3,2,-1.0,-2.2,-4.1,-0.9,1.009
33072,CF,J. SACKETT,,OAK,MLB,24,3,5.0 Stars,5.0 Stars,H,N,N,9,9,7,4,10,7,10,9,7,4,10,7,6,-,6,5,7,156,146,704,574,160,116,28,7,9,59,101,125,17.8,10,1,0,4,0,95,13.5,11,.279,.406,.399,125,.319,123,3.8,4.08,28,4,20.0,1.1,3.2,-6.0,.971
35482,RF,R. SALINAS,,-,-,35,12,2.5 Stars,2.5 Stars,N,N,L,5,4,5,5,5,5,4,5,5,5,5,5,7,-,7,10,10,57,26,137,128,31,17,10,1,3,19,21,8,5.8,0,0,0,1,0,24,17.5,1,.242,.285,.406,90,.275,86,-0.0,3.58,8,1,-2.3,0.8,2.0,-3.0,.928
32333,2B,G. SANDERS,,PIT,MLB,27,7,2.0 Stars,2.0 Stars,H,N,N,5,7,7,5,4,4,8,7,7,5,5,5,4,-,4,5,6,140,140,612,554,137,86,33,2,16,64,70,41,6.7,1,14,0,3,0,172,28.1,8,.247,.314,.401,95,.328,95,-0.3,3.59,7,2,-3.6,-0.6,-1.5,-20.6,.890
37406,LF,M. SANDERS,,SEA,AAA,28,10,2.5 Stars,2.5 Stars,N,N,N,5,6,7,6,6,4,7,5,7,6,6,4,5,-,5,4,5,75,75,332,306,75,46,18,1,10,41,35,22,6.6,0,1,6,3,0,103,31.0,1,.245,.295,.408,95,.332,91,-0.1,3.85,0,0,-3.4,-0.4,-0.4,0.0,.000
27271,RF,E. SANTOS,,OAK,MLB,24,8,2.0 Stars,2.5 Stars,H,H,H,5,5,7,4,5,4,6,5,7,5,6,5,8,-,8,7,6,10,,10,10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,40.0,0,.000,.000,.000,-100,.000,-117,-0.2,4.30,0,0,-2.7,0.0,0.0,0.4,1.910
37215,1B,T. SANU,,PHI,MLB,23,7,2.0 Stars,2.5 Stars,N,L,N,5,5,3,4,7,5,5,5,3,6,7,6,4,-,5,1,1,8,,8,7,0,0,0,0,0,0,1,1,12.5,0,0,0,0,0,2,25.0,0,.000,.125,.000,-61,.000,-60,-0.1,4.12,0,0,-1.6,0.0,0.0,0.0,.000
35129,RF,I. SASAKI,,BOS,MLB,31,14,2.5 Stars,2.5 Stars,L,H,N,4,4,6,7,7,6,4,4,6,7,7,6,7,-,7,7,7,50,45,196,181,36,20,5,2,9,23,26,14,7.1,0,1,0,0,0,36,18.4,3,.199,.260,.398,79,.199,76,0.0,3.60,9,1,-5.6,0.2,1.4,1.3,1.004
36159,CF,K. SCHELL,,LAA,MLB,24,6,3.5 Stars,5.0 Stars,N,H,N,5,8,7,7,10,3,9,5,7,7,10,4,6,-,6,5,9,151,146,675,528,130,76,22,1,31,76,105,127,18.8,4,14,0,6,0,206,30.5,5,.246,.401,.468,140,.333,140,4.4,4.43,3,2,33.3,-1.3,-4.0,-3.4,.984
37243,1B,E. SCHNEIDER,,CIN,MLB,30,12,3.5 Stars,3.5 Stars,N,N,N,5,5,6,7,8,5,5,5,6,7,8,5,8,-,8,1,2,152,146,625,528,158,94,33,1,30,112,84,87,13.9,2,3,0,7,0,109,17.4,22,.299,.397,.536,156,.323,153,4.9,4.03,0,1,41.0,-1.4,-3.9,2.6,1.021
29303,C,J. SCHUM,,KCA,MLB,25,10,2.0 Stars,2.5 Stars,N,N,N,4,5,6,6,5,5,5,5,6,6,7,5,3,-,5,2,3,16,14,60,56,11,8,0,0,3,6,6,4,6.7,0,0,0,0,0,14,23.3,2,.196,.250,.357,63,.205,62,-0.2,3.65,0,0,-2.7,-0.3,-0.3,-0.1,-0.952
38293,LF,B. SHAW,,WAS,MLB,27,10,3.0 Stars,3.0 Stars,H,H,N,6,6,7,7,5,5,6,6,7,8,5,5,8,-,8,4,2,99,79,358,327,97,64,20,0,13,61,43,22,6.1,1,6,0,3,0,71,19.8,10,.297,.349,.477,115,.341,119,1.5,3.66,0,0,8.7,-2.4,-2.4,2.2,1.008
35772,LF,J. SHAW,,-,-,30,9,2.5 Stars,2.5 Stars,N,H,N,5,7,6,6,5,4,7,5,6,6,5,4,6,-,6,4,4,80,58,265,242,80,43,15,0,22,51,47,14,5.3,0,8,0,1,0,65,24.5,4,.331,.385,.665,182,.372,183,2.9,3.75,3,1,26.8,-3.2,-3.7,-2.9,.955
37708,LF,A. SHU,,CIN,AAA,27,9,2.0 Stars,2.5 Stars,N,N,N,5,7,5,5,6,4,7,5,6,8,7,4,5,-,5,4,4,18,7,41,33,8,7,0,0,1,3,6,8,19.5,0,0,0,0,0,12,29.3,0,.242,.390,.333,100,.350,111,0.0,3.90,0,0,0.6,-0.6,-0.6,-0.1,.000
40284,C,A. SILVA,,PHI,MLB,29,11,2.5 Stars,2.5 Stars,N,H,L,5,5,5,5,5,5,5,6,5,6,5,6,7,-,7,1,1,125,123,511,474,132,83,36,0,13,66,45,30,5.9,1,4,0,3,1,85,16.6,10,.278,.325,.437,103,.314,104,3.8,3.56,0,0,2.9,-4.3,-4.3,3.8,1.507
31270,3B,C. SMITH,,NYN,MLB,31,16,2.5 Stars,2.5 Stars,N,N,N,6,6,6,7,5,5,6,6,6,7,5,5,6,-,6,4,5,139,128,546,503,134,86,28,4,16,64,67,37,6.8,1,1,0,5,0,92,16.8,12,.266,.315,.433,104,.295,102,1.8,3.54,1,3,1.4,-1.6,-4.2,0.2,.996
38231,CF,S. SMITH,,LAA,MLB,25,6,2.5 Stars,2.5 Stars,N,H,N,4,6,4,8,6,4,6,4,4,8,6,4,6,-,6,5,5,151,148,651,587,160,109,11,3,37,97,89,55,8.4,1,7,0,2,0,176,27.0,17,.273,.341,.491,126,.327,126,3.6,3.90,6,8,20.8,-3.9,-8.4,7.1,1.035
38095,LF,C. SNOW,,-,-,29,11,2.5 Stars,2.5 Stars,N,N,N,6,5,6,5,7,7,6,7,6,5,9,7,7,-,7,6,6,147,129,620,541,138,100,20,7,11,56,89,61,9.8,1,15,1,3,0,94,15.2,6,.255,.345,.379,99,.289,101,1.7,3.78,6,3,1.1,-0.3,-2.3,4.2,1.044
35232,3B,T. SPARKS,,PHI,MLB,26,3,2.5 Stars,2.5 Stars,N,N,N,5,6,6,7,5,4,7,5,6,8,5,4,6,-,6,2,3,154,148,642,574,154,92,28,1,33,97,83,60,9.3,0,2,0,6,0,168,26.2,17,.268,.336,.493,120,.319,122,3.0,3.76,0,0,17.7,-5.9,-5.9,-4.6,.968
34524,RF,R. STAIRS,,SLN,MLB,29,9,2.5 Stars,2.5 Stars,N,H,H,5,6,7,7,5,4,7,5,7,7,5,5,5,-,5,4,4,130,125,528,477,120,75,27,1,17,56,62,51,9.7,1,0,0,0,1,112,21.2,14,.252,.324,.419,104,.296,103,-0.0,3.76,1,0,2.5,0.6,-0.6,-14.3,.892
38315,C,Z. STEPHENS,,COL,MLB,26,5,2.0 Stars,2.0 Stars,N,N,H,5,5,4,6,7,5,5,5,4,6,7,5,5,-,5,3,3,48,31,141,119,34,26,3,0,5,10,16,22,15.6,0,0,0,0,0,29,20.6,7,.286,.397,.437,122,.341,131,1.1,4.03,0,0,5.4,-0.4,-0.4,-0.0,.952
31449,C,G. STEWART,,-,-,32,16,1.5 Stars,1.5 Stars,L,L,L,5,5,7,5,4,4,5,5,7,5,4,4,3,-,4,2,1,49,39,154,143,38,31,5,0,2,11,14,9,5.8,0,2,0,0,0,40,26.0,2,.266,.318,.343,81,.356,83,0.2,3.82,0,1,-3.2,-1.3,-2.3,-0.5,.833
37352,1B,B. SUN,,-,-,28,11,2.5 Stars,2.5 Stars,N,N,H,6,5,7,5,4,7,5,6,7,5,5,7,6,-,6,4,4,86,39,210,192,48,33,7,2,6,21,24,12,5.7,0,2,0,4,0,24,11.4,10,.250,.295,.401,83,.253,83,-0.3,3.48,2,0,-4.2,0.5,0.5,-3.1,.934
38534,LF,C. SÁNCHEZ,,LAA,MLB,25,4,2.5 Stars,2.5 Stars,H,N,N,5,7,7,8,5,3,7,5,7,8,5,4,5,-,5,2,1,14,5,31,28,7,3,2,0,2,7,3,3,9.7,1,0,0,0,0,8,25.8,0,.250,.323,.536,131,.278,115,0.1,3.45,0,0,0.6,-0.1,-0.1,0.2,1.010
29059,LF,Á. SÁNCHEZ,,DET,MLB,25,10,3.0 Stars,3.0 Stars,N,H,N,7,8,7,6,5,5,8,7,7,6,5,5,8,-,8,6,9,148,148,624,581,149,97,34,3,15,62,89,34,5.4,4,5,0,4,0,125,20.0,12,.256,.301,.403,85,.301,84,1.2,3.46,19,4,-12.1,3.6,4.6,7.4,1.059
27003,LF,N. TAMURA,,SEA,MLB,23,7,2.5 Stars,4.0 Stars,L,L,N,7,8,8,3,5,5,9,9,8,3,7,7,7,-,7,10,10,72,68,290,265,69,45,18,2,4,36,46,25,8.6,1,0,0,0,0,53,18.3,3,.260,.324,.389,99,.312,96,1.2,3.75,20,3,-1.2,3.1,5.5,2.1,1.070
39192,C,M. TAYLOR,,SEA,MLB,29,10,2.0 Stars,2.0 Stars,H,H,N,6,5,7,2,4,5,6,6,8,2,4,6,4,-,4,3,2,121,119,430,399,111,77,29,2,3,67,34,18,4.2,0,7,5,6,0,72,16.7,12,.278,.316,.383,95,.327,92,1.4,3.38,2,1,-4.0,-1.4,-2.5,-1.2,1.110
36600,C,R. TEMPLEMAN,,DET,AAA,27,6,2.0 Stars,2.0 Stars,N,N,N,4,5,5,6,5,5,5,5,5,6,5,5,5,-,5,3,4,21,14,67,60,19,13,4,0,2,7,10,7,10.4,0,0,0,0,0,10,14.9,3,.317,.388,.483,130,.354,137,0.6,3.46,0,0,3.1,0.4,0.4,-0.2,.761
36162,RF,B. THOMAS,,CLE,MLB,26,3,2.5 Stars,3.0 Stars,N,N,N,4,6,7,6,6,3,6,5,7,7,7,4,8,-,9,4,4,23,13,63,55,10,5,5,0,0,7,10,6,9.5,0,1,0,1,0,23,36.5,0,.182,.270,.273,50,.303,50,-0.1,4.19,0,0,-3.8,0.5,0.5,0.1,1.027
28479,RF,B. THOMAS,,MON,MLB,24,9,2.5 Stars,3.0 Stars,N,N,N,6,9,7,5,4,4,10,7,7,6,5,4,7,-,7,1,1,142,129,555,524,141,95,34,1,11,68,42,24,4.3,1,6,0,1,0,184,33.2,18,.269,.308,.401,92,.394,91,-0.4,3.60,0,0,-5.7,-3.0,-3.0,-5.1,.925
41323,C,F. TIGUNTSEV,,CLE,MLB,31,12,2.5 Stars,2.5 Stars,N,N,L,3,5,4,8,7,2,5,3,4,8,7,2,8,-,8,2,2,119,118,473,415,88,60,8,0,20,67,50,47,9.9,1,7,0,4,0,163,34.5,7,.212,.300,.376,84,.288,84,2.5,4.15,0,0,-8.9,-0.8,-0.8,0.2,1.078
35907,RF,R. TOLMIE,,-,-,31,14,2.5 Stars,2.5 Stars,H,L,N,5,6,7,6,5,5,6,5,7,6,5,5,7,-,7,10,10,111,82,394,365,90,51,23,6,10,40,61,24,6.1,1,2,0,3,0,92,23.4,7,.247,.294,.425,89,.301,88,1.3,3.67,30,5,-5.3,2.4,6.2,0.1,1.002
35816,CF,J. TORRES,,SDN,MLB,26,3,2.0 Stars,2.5 Stars,N,H,N,4,6,6,5,5,2,7,5,8,6,7,4,7,-,7,9,10,147,147,523,478,120,80,28,0,12,42,62,36,6.9,4,9,7,0,0,166,31.7,3,.251,.315,.385,96,.360,91,2.2,3.79,39,4,-5.5,1.9,7.8,4.8,1.041
39879,C,R. TORRES,,SEA,MLB,26,9,2.5 Stars,2.5 Stars,N,H,N,5,7,4,7,4,5,7,6,5,7,5,5,4,-,5,4,7,42,38,149,135,38,26,7,0,5,17,18,12,8.1,0,1,0,1,0,38,25.5,0,.281,.342,.444,119,.355,117,0.7,3.68,2,0,3.2,0.1,0.1,-0.8,.634
34051,C,J. TOWNSEND,,LAN,MLB,28,9,1.5 Stars,1.5 Stars,N,N,N,4,4,4,6,6,4,4,4,4,6,7,4,7,-,7,2,1,2,,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,100.0,0,.000,.000,.000,-100,.000,-118,-0.0,4.00,0,0,-0.3,0.0,0.0,0.0,.000
31582,LF,W. TOWNSEND,,NYN,MLB,29,9,2.5 Stars,2.5 Stars,H,L,N,5,7,6,7,6,3,7,5,6,7,7,3,6,-,6,6,8,121,84,384,346,87,50,14,4,19,60,51,25,6.5,0,9,0,4,0,123,32.0,3,.251,.315,.480,123,.327,117,1.5,4.01,6,1,8.1,1.4,1.4,0.9,1.002
32572,C,J. TREVENOT,,SFN,MLB,30,9,2.0 Stars,2.0 Stars,N,N,N,5,8,5,5,5,3,8,5,5,5,5,3,8,-,8,1,2,64,64,243,213,55,47,6,0,2,20,23,27,11.1,0,1,0,2,0,68,28.0,5,.258,.342,.315,81,.366,85,0.8,3.93,0,0,-4.2,-2.1,-2.1,0.9,.952
32276,1B,N. TREVINO,,PHI,MLB,25,8,2.5 Stars,2.5 Stars,L,L,L,4,6,4,6,5,3,6,5,5,6,6,5,9,-,9,4,5,2,,5,4,0,0,0,0,0,0,0,1,20.0,0,0,0,0,0,2,40.0,0,.000,.200,.000,-37,.000,-24,-0.1,4.00,0,0,-0.8,0.0,0.0,0.0,.000
37979,CF,I. TRINIDAD,,PHI,MLB,24,5,2.0 Stars,2.0 Stars,N,N,L,5,6,7,5,4,5,6,6,7,5,4,5,5,-,5,4,5,135,127,485,457,120,77,16,5,22,55,67,19,3.9,0,6,0,3,0,104,21.4,9,.263,.299,.464,101,.293,102,0.8,3.59,0,3,1.6,1.6,-1.0,-22.4,.892
27134,C,R. TRUJILLO,,CHN,MLB,22,7,2.5 Stars,3.0 Stars,N,N,N,7,8,5,5,4,6,8,8,5,6,4,7,3,-,5,1,1,18,16,62,59,23,16,4,0,3,12,7,3,4.8,0,0,0,0,0,7,11.3,1,.390,.419,.610,174,.408,181,0.8,3.27,1,0,6.1,-0.3,-0.3,-0.4,.952
36985,LF,G. TSE,,BAL,MLB,28,12,2.5 Stars,2.5 Stars,N,N,N,5,5,5,7,5,5,5,5,5,8,5,5,6,-,6,6,6,156,151,628,572,151,86,21,1,43,103,96,33,5.3,3,16,0,7,0,123,19.6,6,.264,.318,.530,122,.262,122,2.7,3.56,44,6,17.3,-1.9,4.0,-1.2,.986
37876,C,H. TUCKER,,TEX,MLB,26,3,2.5 Stars,3.5 Stars,N,N,N,7,7,5,5,5,7,7,9,6,5,5,10,7,-,7,2,2,109,108,446,401,112,78,26,1,7,58,53,42,9.4,1,1,0,2,1,67,15.0,12,.279,.348,.401,103,.319,105,3.6,3.60,0,0,2.9,0.2,0.2,2.1,1.094
39528,3B,J. TURNER,,WAS,MLB,26,5,2.5 Stars,3.0 Stars,N,N,N,7,7,5,5,5,7,7,8,6,5,6,7,7,-,7,5,6,151,141,611,566,161,112,32,3,14,82,82,42,6.9,0,2,0,1,1,99,16.2,9,.284,.336,.426,99,.324,104,3.0,3.56,3,3,3.5,1.7,-0.8,5.5,1.040
31436,1B,L. TURNER,,CAR,AAA,29,13,2.5 Stars,2.5 Stars,H,H,H,6,5,7,5,6,7,6,7,7,5,7,7,5,-,5,1,1,18,5,32,30,6,5,0,0,1,3,1,1,3.1,0,0,0,1,0,4,12.5,1,.200,.219,.300,40,.192,33,-0.4,3.41,0,0,-2.6,-0.8,-0.8,-0.9,.752
29644,RF,R. TURNER,,-,-,29,14,3.0 Stars,3.0 Stars,N,H,N,7,6,6,4,7,7,7,7,7,5,9,7,6,-,6,8,9,143,133,583,508,130,86,24,3,17,68,80,60,10.3,5,5,0,10,0,87,14.9,6,.256,.334,.415,99,.273,98,1.2,3.71,53,11,-0.9,1.3,6.7,-0.1,1.017
39061,C,F. UTTING,,COL,MLB,28,10,2.0 Stars,2.0 Stars,N,H,N,5,6,7,5,5,5,6,6,7,5,5,5,6,-,6,2,3,130,122,507,460,113,66,28,2,17,66,52,39,7.7,1,5,3,3,0,103,20.3,13,.246,.310,.426,93,.280,95,1.9,3.61,1,0,-2.8,-2.2,-3.2,-1.3,.916
37053,RF,R. VALENZUELA,,LAA,MLB,30,12,3.0 Stars,3.0 Stars,N,N,N,5,5,7,7,6,6,5,5,7,7,6,6,4,-,4,3,3,162,161,723,629,172,101,41,0,30,112,86,73,10.1,6,9,0,12,0,123,17.0,25,.273,.351,.482,127,.291,122,2.3,3.72,0,1,20.1,-1.0,-3.5,0.0,.000
28020,3B,I. VALPREDA,,-,-,27,11,2.5 Stars,2.5 Stars,N,H,N,5,5,5,6,5,5,5,5,5,6,7,5,5,-,5,4,4,7,6,25,23,4,3,1,0,0,2,0,1,4.0,0,0,0,1,0,5,20.0,0,.174,.200,.217,13,.211,6,-0.4,4.00,0,0,-2.8,-1.2,-1.2,-0.6,.961
39023,LF,L. VARGO,,MIN,MLB,29,13,4.0 Stars,4.5 Stars,N,H,N,6,4,6,9,9,8,5,6,6,10,9,9,7,-,7,6,7,156,147,704,576,142,82,15,3,42,82,124,122,17.3,7,4,0,2,0,79,11.2,9,.247,.381,.502,136,.219,136,3.5,4.01,6,7,31.1,0.5,-3.8,-6.4,.972
28588,C,B. VEECK,,COL,AAA,26,9,2.0 Stars,2.0 Stars,N,N,N,5,5,4,5,4,5,5,5,4,5,5,5,6,-,7,1,4,15,9,39,38,7,5,2,0,0,1,2,1,2.6,1,0,0,0,0,13,33.3,2,.184,.205,.237,17,.280,0,-0.2,3.44,0,0,-4.8,0.0,0.0,0.3,1.222
38158,C,J. VELAZAQAU,,DET,MLB,27,6,3.5 Stars,4.5 Stars,H,N,N,6,5,5,7,8,7,5,7,5,7,9,9,5,-,5,4,5,123,123,518,433,115,74,17,1,23,86,71,78,15.1,0,1,0,6,0,61,11.8,9,.266,.375,.469,122,.259,128,5.3,3.86,0,0,18.2,1.5,1.5,3.2,1.178
28065,C,W. VINCENT,,NYA,MLB,26,11,2.5 Stars,2.5 Stars,N,N,N,5,5,7,6,7,5,5,5,7,6,7,5,5,-,6,3,4,5,4,17,12,2,2,0,0,0,3,0,4,23.5,0,0,0,1,0,3,17.6,0,.167,.353,.167,50,.200,64,-0.0,3.59,0,1,-0.7,0.0,-0.6,0.2,.000
32497,1B,L. VOGLER,,SLN,MLB,32,11,4.0 Stars,4.0 Stars,L,N,N,5,5,6,8,6,5,5,5,6,8,6,5,5,-,5,5,7,161,160,716,648,174,96,32,4,42,120,115,53,7.4,1,6,0,9,0,145,20.3,17,.269,.325,.525,131,.281,127,3.2,3.62,1,0,23.8,2.1,0.6,-0.2,.988
37667,LF,E. VONHOF,,HOU,MLB,27,11,4.0 Stars,5.0 Stars,H,N,N,7,6,7,8,7,7,7,7,7,9,9,8,4,-,4,5,5,156,148,675,600,176,101,25,7,43,114,109,66,9.8,5,3,0,6,0,89,13.2,8,.293,.363,.573,152,.281,148,2.9,3.69,9,6,39.5,-4.0,-6.7,-18.4,.903
37077,LF,M. VÁSQUEZ,,CIN,AAA,27,9,2.0 Stars,2.5 Stars,N,N,N,5,8,7,6,7,2,8,5,7,6,7,3,6,-,6,8,8,2,1,6,6,1,0,1,0,0,1,0,0,0.0,0,0,0,0,0,1,16.7,0,.167,.167,.333,28,.200,21,-0.1,4.33,0,0,-0.6,0.0,0.0,0.0,.000
30832,RF,Á. VÁZQUEZ,,SLN,MLB,23,7,1.5 Stars,3.0 Stars,L,H,N,4,6,6,4,4,2,6,5,7,7,5,5,8,-,8,5,7,66,37,126,120,31,21,6,0,4,14,11,4,3.2,0,0,1,2,0,38,30.2,1,.258,.278,.408,87,.338,82,-0.2,3.67,0,0,-2.6,0.4,0.4,-4.8,.926
38477,3B,A. WALKER,,CAR,MLB,24,6,2.5 Stars,2.5 Stars,N,H,N,5,6,5,6,5,4,6,5,5,6,5,5,6,-,6,4,5,7,,6,6,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,2,33.3,1,.167,.167,.167,-8,.250,-17,-0.1,3.67,0,0,-0.9,0.0,0.0,0.1,1.035
35762,3B,S. WALKER,,BAL,MLB,24,6,2.0 Stars,3.0 Stars,N,N,N,5,7,6,5,6,4,7,6,6,7,6,5,6,-,6,7,9,15,9,34,31,7,4,1,0,2,3,6,3,8.8,0,0,0,0,0,11,32.4,0,.226,.294,.452,97,.278,99,0.1,4.00,2,0,-0.0,0.1,0.5,-1.0,.974
37412,CF,G. WEAVER,,TEX,MLB,28,9,2.0 Stars,2.0 Stars,N,N,H,4,4,7,3,5,5,4,4,7,3,6,5,10,-,10,9,9,33,22,89,78,14,13,0,0,1,4,8,10,11.2,0,0,0,1,0,18,20.2,2,.179,.270,.218,35,.217,38,-0.3,3.97,4,2,-6.7,-1.0,-1.3,1.7,1.046
30256,CF,B. WELCH,,CHN,MLB,26,9,2.5 Stars,2.5 Stars,N,N,N,7,6,7,4,5,7,6,7,7,5,5,7,6,-,6,8,8,149,147,619,554,152,99,42,8,3,47,78,51,8.2,1,7,1,7,0,79,12.8,7,.274,.339,.395,99,.311,100,1.5,3.78,60,8,0.1,-1.3,7.2,-9.9,.973
39656,LF,A. WHITTIER,,SFN,MLB,26,6,2.5 Stars,2.5 Stars,H,N,N,5,8,6,7,6,4,9,6,6,7,6,4,8,-,8,6,8,150,145,637,557,157,101,32,3,21,105,78,67,10.5,1,2,0,11,0,157,24.6,10,.282,.355,.463,121,.349,121,2.8,3.86,9,6,16.5,1.1,-1.7,-3.6,.982
33421,C,C. WIDDOWS,,WAS,MLB,24,8,2.5 Stars,2.5 Stars,H,N,H,7,7,5,5,4,7,7,7,5,6,4,7,5,-,6,1,1,124,123,515,489,136,95,28,0,13,73,64,19,3.7,1,4,0,3,0,74,14.4,26,.278,.309,.415,88,.304,91,2.0,3.43,0,0,-5.6,-1.9,-1.9,-0.4,.869
34820,LF,C. WILLIAM,,LAN,MLB,25,6,2.5 Stars,2.5 Stars,H,N,N,6,7,7,6,5,5,7,6,7,6,5,5,8,-,8,6,6,146,141,607,555,166,102,36,4,24,91,96,43,7.1,3,3,0,6,0,127,20.9,15,.299,.349,.508,132,.346,129,3.9,3.64,6,2,22.0,-4.0,-5.2,4.6,1.031
29314,RF,E. WILLIAMS,,NYN,MLB,26,10,3.0 Stars,3.0 Stars,N,H,N,7,6,7,6,4,7,6,7,7,6,4,7,8,-,8,2,1,156,149,650,607,183,115,46,0,22,88,91,25,3.8,0,15,0,3,0,90,13.8,13,.301,.343,.486,134,.323,129,4.1,3.27,3,1,23.3,-2.4,-3.9,5.2,1.016
33475,C,J. WILLIAMS,,LAN,MLB,27,6,3.0 Stars,3.0 Stars,N,H,N,5,5,5,6,7,6,5,5,5,6,8,6,7,-,7,1,1,127,124,525,455,109,62,17,1,29,70,73,64,12.2,1,1,0,5,0,95,18.1,14,.240,.331,.473,118,.238,117,3.6,3.79,0,0,11.1,-6.4,-6.4,1.2,1.076
30327,LF,K. WILLIAMS,,COL,MLB,25,9,2.5 Stars,2.5 Stars,H,H,N,5,6,6,5,5,5,6,5,6,5,5,5,8,-,8,3,2,18,8,34,34,7,3,2,0,2,5,3,0,0.0,0,0,0,0,0,6,17.6,1,.206,.206,.441,65,.192,62,-0.1,3.09,0,0,-1.5,0.0,0.0,-0.1,.961
34304,C,L. WILLIAMS,,BOS,MLB,25,5,3.5 Stars,5.0 Stars,N,H,N,5,9,4,7,6,3,9,6,4,8,7,4,3,-,4,1,3,102,99,457,407,124,78,17,0,29,82,69,43,9.4,0,6,0,1,0,136,29.8,8,.305,.379,.560,148,.391,153,4.1,4.05,0,0,29.7,-2.4,-2.4,-2.8,.999
29214,C,R. WILLIAMS,,LAN,MLB,24,8,1.5 Stars,1.5 Stars,H,N,N,4,5,3,5,5,4,5,4,3,5,5,4,5,-,6,1,1,45,39,157,144,34,25,6,0,3,19,16,12,7.6,0,1,0,0,0,31,19.7,4,.236,.299,.340,76,.282,77,0.2,4.04,0,0,-4.4,-1.1,-1.1,-0.3,.952
