ID,POS,RL,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,STU,MOV,CON,PBABIP,HRR,STU P,MOV P,CON P,PBABIP P,HRR P,VELO,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,ERA,BABIP,WHIP,K/9,BB/9,HR/9,K/BB,K%-BB%,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,ERA+,FIP,FIP-,WAR
31013,RP,RP,LANCE KING,,BOS,MLB,34,15,2.5 Stars,2.5 Stars,H,N,Normal,5,5,5,5,5,5,5,5,5,5,93-95,39,0,4,2,59.1,280,248,75,50,13,2,10,39,35,30,3,50,0,5.31,.342,1.77,7.6,4.6,1.5,1.7,7.1,0,2,4,2,0,4,26,8,1024,59,62,10,0,84,5.24,116,-0.3
28452,RP,RP,BOB BAKER,,MON,MLB,21,6,2.0 Stars,2.5 Stars,H,N,Normal,5,5,4,6,4,6,5,6,6,5,96-98,5,0,0,0,8.1,37,32,8,3,2,0,3,7,7,5,0,7,0,7.56,.227,1.56,7.6,5.4,3.2,1.4,5.4,0,0,0,0,0,1,4,0,138,7,10,0,0,58,8.17,185,-0.3
28188,RP,RP,SCOTT DIXON,,KCA,MLB,24,9,2.5 Stars,2.5 Stars,H,H,Normal,7,5,5,6,5,7,5,5,6,5,96-98,46,0,3,5,83.2,376,336,93,64,11,3,15,53,49,37,0,85,1,5.27,.328,1.55,9.1,4.0,1.6,2.3,12.8,0,2,2,1,0,3,28,10,1431,74,84,4,1,84,5.03,114,-0.3
35484,SP,SP,ÁLEX SÁNCHEZ,,MON,AAA,26,7,2.0 Stars,2.0 Stars,L,L,Normal,5,6,3,5,6,5,6,3,5,6,91-93,18,8,0,3,36.1,170,140,38,25,6,0,7,25,23,26,0,36,1,5.70,.310,1.76,8.9,6.4,1.7,1.4,5.9,0,3,4,0,0,7,15,6,691,27,39,3,0,77,6.13,138,-0.3
33261,SP,SP,BOB MCDONALD,,WAS,AAA,24,3,2.0 Stars,2.5 Stars,N,N,Outspoken,7,5,4,6,5,9,6,4,6,5,92-94,5,0,0,0,6.1,36,27,9,3,4,0,2,10,10,7,0,6,2,14.21,.368,2.53,8.5,9.9,2.8,0.9,-2.8,0,0,0,0,0,0,2,2,129,6,6,1,0,32,9.85,215,-0.3
35579,RP,RP,JOHN HICKEY,,HOU,MLB,24,3,2.5 Stars,2.5 Stars,L,L,Unmotivated,6,7,4,6,7,9,7,4,6,7,92-94,15,0,2,1,32.0,133,116,20,11,4,0,5,14,13,16,0,22,1,3.66,.169,1.12,6.2,4.5,1.4,1.4,4.5,0,0,1,0,0,2,14,3,476,37,35,2,0,120,5.62,128,-0.4
35560,RP,RP,HÉCTOR VILLANUEVA,,CIN,MLB,27,9,2.5 Stars,2.5 Stars,N,N,Humble,6,6,4,6,7,6,6,4,6,7,92-94,3,0,0,0,4.1,24,18,8,6,0,0,2,7,7,5,0,1,0,14.54,.375,3.00,2.1,10.4,4.2,0.2,-16.7,0,1,1,0,0,1,2,0,89,6,4,0,0,31,12.37,278,-0.4
34028,SP,SP,PETE MYERS,,-,-,31,12,2.0 Stars,2.0 Stars,H,N,Normal,6,5,5,6,5,6,5,5,6,5,91-93,40,6,3,3,109.0,488,443,122,78,24,1,19,72,67,39,0,87,3,5.53,.303,1.48,7.2,3.2,1.6,2.2,9.8,0,3,9,0,0,4,28,6,1800,102,128,9,4,78,5.20,119,-0.4
36646,RP,RP,LEE TURNER,,BAL,MLB,28,8,2.5 Stars,2.5 Stars,H,H,Normal,6,6,7,6,6,6,6,7,6,6,93-95,44,0,3,5,52.2,238,217,62,34,15,1,12,34,33,18,9,46,2,5.64,.312,1.52,7.9,3.1,2.1,2.6,11.8,0,1,0,1,0,4,27,7,857,47,60,2,1,79,5.22,116,-0.4
33736,RP,RP,SANDY GLASS,,ATL,MLB,31,12,2.5 Stars,2.5 Stars,N,N,Normal,5,6,5,6,7,5,6,5,6,7,94-96,49,0,4,5,50.0,211,185,40,24,6,1,9,20,19,23,4,45,2,3.42,.235,1.26,8.1,4.1,1.6,2.0,10.4,0,1,2,0,0,4,34,4,819,49,51,8,0,129,5.17,117,-0.4
33511,SP,SP,LARRY WOOD,,-,-,31,12,2.0 Stars,2.0 Stars,N,N,Normal,5,6,5,6,6,5,6,5,6,6,94-96,20,0,1,1,26.2,115,100,24,14,2,1,7,11,11,13,0,33,1,3.71,.279,1.39,11.1,4.4,2.4,2.5,17.4,0,1,1,1,0,4,14,4,460,25,17,2,0,119,5.89,133,-0.4
38191,RP,RP,JORGE RODRÍGUEZ,,-,-,38,20,2.5 Stars,2.5 Stars,N,N,Humble,6,5,6,5,5,6,5,6,5,5,92-94,15,0,0,0,24.1,119,105,33,25,2,0,6,22,21,11,0,24,1,7.77,.351,1.81,8.9,4.1,2.2,2.2,10.9,0,2,0,1,0,1,11,5,452,29,19,1,0,56,6.09,138,-0.4
38948,SP,SP,CARL LEWIS,,-,-,25,7,1.5 Stars,1.5 Stars,H,N,Fan Fav,5,5,7,6,4,5,5,7,6,4,90-92,22,0,2,2,39.0,167,156,44,27,5,2,10,27,24,9,2,32,0,5.54,.296,1.36,7.4,2.1,2.3,3.6,13.8,0,1,2,0,1,4,22,8,597,46,34,3,0,80,5.60,127,-0.4
27486,RP,RP,DAX LOFTHOUSE,,TBA,MLB,23,8,3.0 Stars,3.0 Stars,N,N,Normal,5,6,8,6,6,6,6,9,6,6,91-93,43,0,4,7,50.1,223,197,51,36,7,0,8,24,22,21,4,35,1,3.93,.272,1.43,6.3,3.8,1.4,1.7,6.3,0,4,1,0,0,3,33,12,810,49,64,4,0,110,5.12,118,-0.4
30838,RP,RP,CRISTIÁN FONSECA,,OAK,MLB,23,7,2.5 Stars,2.5 Stars,N,N,Normal,5,6,5,6,6,5,6,6,6,7,94-96,6,0,2,1,16.1,73,64,19,8,6,0,5,12,12,7,0,14,0,6.61,.298,1.59,7.7,3.9,2.8,2.0,9.6,0,2,0,0,0,1,6,5,287,15,17,0,2,66,6.92,158,-0.4
31416,RP,RP,TIM LOVU,,CAR,MLB,28,11,2.5 Stars,2.5 Stars,N,L,Normal,6,5,5,6,5,6,5,5,6,5,91-93,53,0,4,6,49.0,212,183,44,27,6,3,8,23,23,22,1,45,4,4.22,.273,1.35,8.3,4.0,1.5,2.0,10.8,1,2,3,0,0,3,20,1,838,38,59,7,1,104,5.19,117,-0.4
33914,RP,RP,FRANCISCO VÁZQUEZ,,CHA,MLB,26,7,2.5 Stars,2.5 Stars,H,N,Normal,7,5,6,5,5,7,5,6,5,5,91-93,59,0,4,9,85.1,381,347,104,63,20,0,21,49,49,28,3,103,2,5.17,.367,1.55,10.9,3.0,2.2,3.7,19.7,1,3,2,0,0,7,43,13,1423,70,72,3,1,86,5.11,115,-0.4
38153,RP,RP,JOSÉ TOVAR,,LAA,MLB,36,20,2.5 Stars,2.5 Stars,H,N,Normal,6,5,6,6,4,6,5,6,6,4,96-98,32,0,3,2,61.0,264,243,70,39,16,0,15,44,44,16,1,67,3,6.49,.340,1.41,9.9,2.4,2.2,4.2,19.3,1,1,2,0,0,6,23,11,997,51,57,1,1,67,5.26,120,-0.4
36324,SP,SP,BOB HARRINGTON,,CAR,AAA,31,12,2.0 Stars,2.0 Stars,H,N,Fan Fav,5,5,6,6,5,5,5,6,6,5,91-93,6,0,0,1,10.0,47,43,12,6,1,1,4,9,9,3,0,5,1,8.10,.235,1.50,4.5,2.7,3.6,1.7,4.3,0,0,0,0,0,0,4,2,157,14,11,1,0,54,8.77,199,-0.5
32182,RP,RP,BRAD GRAHAM,,MON,MLB,23,7,2.5 Stars,2.5 Stars,N,N,Normal,10,5,4,7,4,10,5,4,7,4,95-97,8,6,1,2,34.2,154,136,36,19,7,0,10,32,32,16,0,30,0,8.31,.265,1.50,7.8,4.2,2.6,1.9,9.1,0,2,3,0,0,1,0,0,576,23,48,4,1,53,6.78,153,-0.5
40313,RP,RP,JIAN-GUN KIM,,SFN,AAA,27,11,2.5 Stars,2.5 Stars,N,N,Normal,4,6,6,6,6,6,6,6,6,6,93-95,53,13,1,3,59.2,259,240,69,43,11,1,14,41,41,14,2,39,2,6.18,.291,1.39,5.9,2.1,2.1,2.8,9.7,1,2,0,0,0,7,29,6,907,59,73,6,1,72,5.82,131,-0.5
38364,SP,SP,JASON EAVES,,SEA,MLB,24,4,2.0 Stars,2.0 Stars,N,L,Normal,6,6,4,6,6,6,6,4,6,6,92-94,12,12,3,5,62.1,292,249,74,53,9,0,12,49,46,39,0,55,4,6.64,.341,1.81,7.9,5.6,1.7,1.4,5.5,0,0,2,0,0,14,0,0,1060,55,63,7,1,65,6.18,143,-0.5
29946,RP,RP,PALMER BROOKS,,KCA,MLB,33,14,2.5 Stars,2.5 Stars,N,N,Normal,5,5,5,5,6,5,5,5,5,6,93-95,13,0,1,2,25.1,109,98,29,15,7,1,6,15,15,9,0,15,0,5.33,.291,1.50,5.3,3.2,2.1,1.7,5.5,0,2,3,0,0,2,12,3,379,26,30,1,0,83,6.33,143,-0.5
32643,SP,SP,HENRY SPENCE,,HOU,MLB,30,11,2.5 Stars,2.5 Stars,N,N,Normal,5,6,5,6,6,5,6,5,6,6,91-93,55,0,2,7,69.2,324,288,90,62,14,0,14,52,49,32,8,68,1,6.33,.364,1.75,8.8,4.1,1.8,2.1,11.1,0,3,2,0,0,7,12,5,1157,59,71,7,1,69,5.11,116,-0.5
38931,SP,SP,RICKY BRAY,,COL,MLB,28,7,2.0 Stars,2.0 Stars,N,H,Normal,5,5,5,6,5,6,6,5,6,6,91-93,28,6,5,3,86.2,387,330,86,50,20,1,15,62,53,50,0,83,1,5.50,.300,1.57,8.6,5.2,1.6,1.7,8.5,1,5,3,0,0,8,19,4,1462,76,84,11,6,78,5.47,127,-0.5
31400,RP,RP,CÉSAR PÉREZ,,OAK,MLB,27,9,2.0 Stars,2.0 Stars,N,N,Normal,6,4,6,6,3,7,4,6,6,3,96-98,14,1,1,3,28.1,121,111,27,14,4,1,8,18,17,9,1,22,0,5.40,.232,1.27,7.0,2.9,2.5,2.4,10.7,0,1,0,0,0,3,13,3,442,27,33,2,0,81,6.34,145,-0.5
34651,RP,RP,JOE SHEEHAN,,SFN,MLB,28,6,3.0 Stars,3.0 Stars,N,N,Normal,6,6,5,6,6,6,6,5,6,6,92-94,22,2,4,5,43.1,207,187,62,34,16,0,12,42,37,15,2,44,1,7.68,.373,1.78,9.1,3.1,2.5,2.9,14.0,1,3,3,0,0,2,11,4,781,40,42,2,0,58,5.91,133,-0.5
30784,RP,RP,JONATHON ROWE,,KCA,MLB,25,9,3.0 Stars,3.0 Stars,L,N,Normal,6,6,5,6,6,7,6,5,6,7,93-95,24,0,2,0,20.2,99,82,24,19,1,0,4,14,14,16,1,12,0,6.10,.303,1.94,5.2,7.0,1.7,0.8,-4.0,0,0,4,0,1,2,12,4,354,15,31,0,1,72,6.91,156,-0.5
33218,SP,SP,PEDRO COLÓN,,BAL,AA,31,12,2.0 Stars,2.0 Stars,N,H,Normal,5,5,5,6,5,5,5,5,6,5,93-95,16,0,1,1,19.2,106,96,35,20,9,1,5,25,24,10,1,11,0,10.98,.375,2.29,5.0,4.6,2.3,1.1,0.9,0,0,0,0,0,0,10,6,356,22,26,1,0,40,6.93,158,-0.5
27822,RP,RP,WALT STUART,,WAS,MLB,27,11,2.5 Stars,2.5 Stars,N,N,Normal,6,5,4,5,5,6,5,4,5,5,94-96,40,11,4,5,115.0,528,445,126,75,31,0,20,84,78,63,1,99,10,6.10,.319,1.64,7.7,4.9,1.6,1.6,6.8,4,6,10,0,0,11,18,7,1967,109,117,9,4,75,5.79,126,-0.6
33929,SP,SP,EMÍLIO CHÁVEZ,,BAL,AA,32,13,2.0 Stars,2.0 Stars,H,N,Sparkplug,6,5,6,6,4,6,5,6,6,4,94-96,42,0,4,3,58.2,260,238,67,34,16,2,15,38,35,14,0,57,3,5.37,.308,1.38,8.7,2.1,2.3,4.1,16.5,2,3,1,2,0,1,24,11,988,43,71,2,1,84,5.62,124,-0.6
30149,RP,RP,JON HALL,,HOU,AAA,26,6,2.5 Stars,2.5 Stars,N,N,Normal,5,4,5,6,3,6,5,5,6,4,90-92,9,1,1,1,22.1,103,87,22,15,2,0,5,14,14,14,0,13,2,5.64,.246,1.61,5.2,5.6,2.0,0.9,-1.0,0,0,2,0,0,2,6,1,352,20,32,3,0,78,7.27,165,-0.6
27453,RP,RP,ARTHUR GAINES,,ARI,A,24,8,2.0 Stars,2.0 Stars,N,N,Normal,5,5,4,5,4,5,5,4,5,4,94-96,17,0,0,1,20.2,105,90,28,16,6,0,6,19,18,11,0,21,3,7.84,.344,1.89,9.1,4.8,2.6,1.9,9.5,0,1,0,0,0,2,16,4,404,14,25,3,0,55,7.15,165,-0.6
27113,RP,RP,JACK OCASIO,,SDN,MLB,23,7,2.5 Stars,2.5 Stars,N,N,Normal,4,6,6,6,6,6,6,6,6,6,92-94,31,0,1,1,68.2,314,280,77,46,16,4,11,43,41,26,0,47,3,5.37,.292,1.50,6.2,3.4,1.4,1.8,6.7,0,4,2,0,1,3,37,13,1137,71,81,2,0,80,5.35,124,-0.6
28629,SP,SP,JOHN ALLAIN,,NYA,MLB,28,9,2.0 Stars,2.0 Stars,H,L,Normal,5,5,7,6,4,5,5,7,6,4,91-93,30,3,7,9,98.2,413,380,92,50,17,2,23,55,54,22,0,88,7,4.93,.254,1.16,8.0,2.0,2.1,4.0,16.0,1,3,7,0,0,7,12,4,1473,80,121,4,0,90,5.50,124,-0.6
28951,RP,RP,RUSS BROWN,,NYN,MLB,32,12,2.5 Stars,2.5 Stars,N,N,Normal,5,6,5,6,6,5,6,5,6,6,94-96,23,0,0,3,38.2,173,151,41,28,5,1,7,25,25,18,1,26,2,5.82,.283,1.53,6.1,4.2,1.6,1.4,4.6,0,2,0,0,0,5,14,4,614,32,52,3,0,73,5.86,138,-0.6
39758,SP,SP,HALEWIJN CLEAVER,,-,-,35,18,2.0 Stars,2.0 Stars,L,L,Unmotivated,5,5,5,5,5,5,5,5,5,5,93-95,42,7,3,8,88.0,376,345,93,50,18,6,19,50,45,25,2,66,4,4.60,.284,1.34,6.8,2.6,1.9,2.6,10.9,1,1,5,1,0,11,23,6,1386,91,93,3,0,95,5.60,127,-0.7
31522,RP,RP,KENNY LEWIS,,SDN,MLB,30,13,2.5 Stars,2.5 Stars,H,H,Normal,5,5,5,5,5,5,5,5,5,5,92-94,47,21,1,9,75.0,337,312,102,70,11,3,18,63,63,21,0,54,2,7.56,.347,1.64,6.5,2.5,2.2,2.6,9.8,0,2,3,2,0,9,19,4,1230,84,74,4,1,57,5.97,138,-0.7
32093,RP,RP,CARLOS HERNÁNDEZ,,-,-,33,17,2.5 Stars,2.5 Stars,N,N,Normal,5,5,7,5,4,5,5,7,5,4,93-95,33,0,1,3,59.1,266,237,61,36,10,2,13,46,36,25,1,51,3,5.46,.276,1.45,7.7,3.8,2.0,2.0,9.8,0,1,6,0,0,6,20,7,939,65,57,9,0,82,5.87,130,-0.7
38395,RP,RP,DAVE TAYLOR,,CHN,MLB,26,5,2.5 Stars,3.0 Stars,N,N,Normal,6,6,4,6,6,10,6,4,6,6,91-93,16,0,0,0,21.2,114,99,35,18,10,0,7,29,29,14,0,19,0,12.05,.378,2.26,7.9,5.8,2.9,1.4,4.4,0,1,0,0,0,0,13,6,413,28,17,4,0,37,7.76,174,-0.7
33136,RP,RP,STEVE JONES,,OAK,MLB,28,9,2.5 Stars,2.5 Stars,H,N,Normal,7,5,5,5,5,7,5,5,5,5,93-95,24,0,1,4,64.1,299,282,90,61,11,1,17,45,41,14,0,60,1,5.74,.353,1.62,8.4,2.0,2.4,4.3,15.4,0,2,1,0,0,2,20,2,1095,54,76,8,1,76,5.64,129,-0.8
36895,RP,RP,MARSHALL PAYNE,,TBA,MLB,25,6,2.5 Stars,2.5 Stars,N,H,Normal,7,5,4,5,5,8,5,4,5,5,94-96,37,0,3,2,58.1,275,239,71,48,9,2,12,36,35,28,0,57,4,5.40,.339,1.70,8.8,4.3,1.9,2.0,10.5,0,4,3,0,0,0,22,14,1074,53,60,4,4,80,5.74,132,-0.8
34829,SP,SP,RAFAEL CARABALLO,,MIA,AAA,24,4,2.5 Stars,2.5 Stars,H,N,Captain,5,6,5,6,6,5,6,7,6,6,87-89,18,0,0,4,28.2,135,113,31,18,6,0,7,25,23,21,0,23,1,7.22,.289,1.81,7.2,6.6,2.2,1.1,1.5,0,0,2,0,0,1,13,5,520,31,28,3,0,62,7.25,161,-0.8
28851,RP,RP,NATHAN NORMORE,,MON,MLB,23,7,2.0 Stars,2.5 Stars,N,N,Normal,5,5,6,6,4,8,5,6,6,5,94-96,11,0,0,2,16.2,84,71,24,15,3,0,6,17,17,10,0,11,1,9.18,.321,2.04,5.9,5.4,3.2,1.1,1.2,0,2,0,0,0,1,5,2,339,17,21,1,0,48,8.71,197,-0.8
30599,RP,RP,ERWIN CASILLAS,,-,-,30,11,2.5 Stars,2.5 Stars,N,N,Normal,5,7,5,6,8,5,7,5,6,8,90-92,34,0,0,2,49.0,232,186,56,37,11,1,7,35,34,41,6,31,1,6.24,.325,1.98,5.7,7.5,1.3,0.8,-4.3,1,3,2,0,0,10,24,8,846,57,45,10,1,71,6.17,138,-0.8
28752,RP,RP,NICK TAYLOR,,ATL,MLB,28,9,2.5 Stars,2.5 Stars,N,N,Humble,6,5,5,6,5,7,5,5,6,5,91-93,34,0,3,1,61.1,259,233,56,32,7,2,15,36,35,21,0,56,2,5.14,.248,1.26,8.2,3.1,2.2,2.7,13.5,0,3,1,1,0,4,26,11,915,58,65,1,1,86,5.85,133,-0.8
37609,CL,CL,FRANCIS NORMAN,,MIA,MLB,32,9,3.0 Stars,3.0 Stars,H,H,Normal,5,7,6,6,7,5,7,6,6,7,94-96,59,0,6,6,68.2,301,277,74,39,19,3,13,41,40,24,0,48,0,5.24,.282,1.43,6.3,3.1,1.7,2.0,8.0,0,0,2,0,0,5,13,7,1093,69,83,4,0,86,5.49,121,-0.8
37755,RP,RP,JUNG-CHOON PARK,,BOS,MLB,36,19,2.5 Stars,2.5 Stars,H,N,Humble,5,5,8,5,4,5,5,8,5,4,95-97,39,0,5,5,66.1,304,272,85,54,16,0,15,45,41,23,1,49,2,5.56,.327,1.63,6.6,3.1,2.0,2.1,8.6,1,6,4,1,0,7,31,16,1115,61,80,8,1,81,5.92,132,-0.9
40366,SP,SP,JOSÉ LÓPEZ,,-,-,33,16,1.5 Stars,1.5 Stars,H,N,Humble,5,5,7,6,4,5,5,7,6,4,95-97,18,0,3,2,32.0,141,128,38,20,8,0,10,24,24,10,1,23,2,6.75,.292,1.50,6.5,2.8,2.8,2.3,9.2,0,1,1,0,0,4,12,6,507,36,31,3,1,65,7.03,161,-0.9
37140,RP,RP,JEREMY JOHNSON,,MIL,MLB,29,11,2.5 Stars,2.5 Stars,N,N,Outspoken,5,6,5,6,6,5,6,5,6,6,92-94,33,0,1,0,66.2,292,255,62,36,11,1,14,36,33,35,0,59,0,4.46,.261,1.45,8.0,4.7,1.9,1.7,8.2,0,2,1,0,0,6,27,5,1115,61,72,11,2,99,5.91,134,-0.9
30049,RP,RP,SEUNG-JIN KUNG,,NYA,MLB,31,15,2.5 Stars,2.5 Stars,N,N,Normal,6,5,8,6,5,6,5,8,6,5,94-96,55,0,7,6,62.0,272,248,68,42,11,1,14,30,25,21,3,51,2,3.63,.293,1.44,7.4,3.0,2.0,2.4,11.0,0,1,3,0,0,4,8,2,1048,51,77,1,1,122,5.63,127,-1.0
30834,RP,RP,SEAN ROBERTSON,,CLE,MLB,25,9,2.5 Stars,3.0 Stars,N,N,Normal,6,5,4,6,5,10,5,4,6,5,97-99,22,0,0,1,34.0,160,128,35,24,3,0,8,29,27,26,0,27,3,7.15,.281,1.79,7.1,6.9,2.1,1.0,0.6,0,3,1,0,0,8,13,5,601,30,36,1,0,62,7.40,167,-1.0
31061,RP,RP,LORENZO CARRILLO,,TEX,MLB,33,16,2.5 Stars,2.5 Stars,H,N,Sparkplug,7,5,5,5,5,7,5,5,5,5,94-96,17,0,1,1,32.2,155,142,48,29,6,1,12,32,25,13,0,28,0,6.89,.353,1.87,7.7,3.6,3.3,2.2,9.7,0,0,2,1,0,3,11,5,595,36,28,2,0,64,7.63,171,-1.0
29901,RP,RP,BERRY O'FARRELL,,-,-,34,14,2.5 Stars,2.5 Stars,H,N,Normal,7,5,5,6,4,7,5,5,6,4,94-96,59,0,3,5,65.2,292,258,65,29,19,1,16,42,41,31,3,59,1,5.62,.265,1.46,8.1,4.2,2.2,1.9,9.6,0,2,3,1,0,4,42,18,1065,40,91,11,0,79,6.07,137,-1.1
27662,RP,RP,RAÚL ÁLVAREZ,,MON,MLB,26,9,2.5 Stars,2.5 Stars,N,N,Normal,8,6,3,7,5,9,6,3,7,5,91-93,39,3,3,6,116.2,561,480,141,85,31,1,24,93,90,74,1,131,1,6.94,.355,1.84,10.1,5.7,1.9,1.8,10.2,0,5,9,0,1,6,23,9,2206,74,136,12,3,64,5.70,129,-1.1
33947,SP,SP,JAKE KRAUSE,,-,-,32,13,2.0 Stars,2.0 Stars,L,N,Disruptive,5,5,5,6,5,5,5,5,6,5,95-97,48,0,1,3,84.2,357,321,77,47,10,2,18,41,40,32,0,62,3,4.25,.244,1.29,6.6,3.4,1.9,1.9,8.4,0,1,4,1,0,10,29,6,1326,82,95,3,3,104,5.91,133,-1.1
32474,RP,RP,NATHAN ROSE,,LAA,MLB,30,11,2.5 Stars,2.5 Stars,N,L,Normal,7,5,4,6,5,7,5,4,6,5,90-92,28,1,4,2,60.2,280,241,68,40,11,2,15,42,42,30,1,54,5,6.23,.303,1.62,8.0,4.5,2.2,1.8,8.6,1,3,2,1,0,6,26,15,1071,56,64,5,1,70,6.49,148,-1.2
33071,RP,RP,GUILLERMO COLE,,TBA,MLB,28,9,2.5 Stars,2.5 Stars,H,N,Normal,5,7,3,6,8,5,7,3,6,8,91-93,56,0,2,4,90.0,462,386,129,86,27,3,13,81,77,65,1,75,3,7.70,.380,2.16,7.5,6.5,1.3,1.2,2.2,0,7,13,0,1,7,53,19,1721,93,88,10,3,56,5.82,134,-1.3
38410,RP,RP,ALEX GRAY,,SDN,MLB,33,12,2.5 Stars,2.5 Stars,N,L,Normal,6,5,5,5,5,6,5,5,5,5,92-94,37,3,6,9,151.0,686,603,179,113,33,3,30,104,103,65,3,140,10,6.14,.338,1.62,8.3,3.9,1.8,2.2,10.9,0,8,5,1,0,16,16,7,2610,130,157,7,5,70,5.53,128,-1.3
30291,RP,RP,GABRIEL RODRÍGUEZ,,CIN,MLB,31,15,2.5 Stars,2.5 Stars,N,N,Normal,7,5,6,6,4,7,5,6,6,4,93-95,53,16,0,8,66.1,291,259,65,28,14,2,21,42,41,29,1,58,2,5.56,.244,1.42,7.9,3.9,2.8,2.0,10.0,1,0,5,1,0,6,24,5,1115,66,68,4,1,80,7.10,159,-1.4
37259,CL,CL,DAN O'KEEFE,,BAL,MLB,26,8,2.5 Stars,2.5 Stars,N,H,Normal,8,5,6,7,5,10,5,6,7,5,91-93,61,0,2,10,54.2,252,217,61,34,14,0,13,42,42,30,5,50,4,6.91,.310,1.66,8.2,4.9,2.1,1.7,7.9,0,1,0,1,0,5,17,4,907,47,60,3,1,65,6.23,139,-1.5
36680,SP,SP,HÉCTOR RIVERA,,-,-,33,14,2.0 Stars,2.0 Stars,H,N,Normal,5,5,6,6,5,5,5,6,6,5,95-97,30,5,1,4,61.0,299,262,86,48,16,2,20,65,57,28,0,54,7,8.41,.347,1.87,8.0,4.1,3.0,1.9,8.7,0,2,7,1,0,5,12,5,1083,60,58,5,2,54,7.59,168,-1.6
36287,RP,RP,GREG WALSH,,CHA,MLB,29,11,2.5 Stars,2.5 Stars,H,N,Normal,6,6,5,6,6,6,6,5,6,6,94-96,60,2,3,7,101.1,449,396,103,62,17,0,24,61,58,47,4,81,1,5.15,.267,1.48,7.2,4.2,2.1,1.7,7.6,0,5,3,4,0,5,44,18,1573,94,119,4,1,86,6.16,139,-1.7
32040,SP,SP,PAULUS VAN EMDEN,,-,-,34,17,2.5 Stars,2.5 Stars,N,N,Normal,5,6,8,6,5,5,6,8,6,5,94-96,33,0,12,11,176.1,787,743,216,135,40,2,39,129,120,37,0,124,2,6.12,.303,1.43,6.3,1.9,2.0,3.4,11.1,1,4,9,1,0,7,12,4,2789,182,214,44,2,72,5.51,125,-1.7
32965,RP,RP,PAUL BISHOP,,SEA,MLB,23,8,2.5 Stars,2.5 Stars,H,H,Sparkplug,7,5,4,6,5,8,5,5,6,5,95-97,33,0,0,1,55.0,264,220,63,33,12,2,16,47,47,39,1,57,2,7.69,.313,1.85,9.3,6.4,2.6,1.5,6.8,0,3,2,0,0,4,11,9,1011,38,65,4,1,56,7.26,168,-1.7
36715,RP,RP,WILL COOK,,HOU,MLB,26,6,2.5 Stars,2.5 Stars,N,N,Normal,7,5,6,6,5,7,5,6,6,5,92-94,55,0,6,8,82.1,362,331,91,45,19,1,26,61,59,24,5,75,4,6.45,.279,1.40,8.2,2.6,2.8,3.1,14.1,0,3,4,2,0,6,35,14,1298,85,80,14,1,68,6.49,147,-1.9
